"Geslacht";"Positie in de werkkring";"Persoonskenmerken";"Thuiswerken";"Perioden";"Werkzame beroepsbevolking (x 1 000)"
"Totaal mannen en vrouwen";"Zelfstandige";"Arbeidsduur: minder dan 12 uur per week";"Totaal";"2023";"     136"
"Totaal mannen en vrouwen";"Zelfstandige";"Arbeidsduur: minder dan 12 uur per week";"Meestal of soms thuiswerken";"2021";"      85"
"Totaal mannen en vrouwen";"Zelfstandige";"Arbeidsduur: minder dan 12 uur per week";"Meestal of soms thuiswerken";"2022";"     100"
"Totaal mannen en vrouwen";"Zelfstandige";"Arbeidsduur: minder dan 12 uur per week";"Meestal of soms thuiswerken";"2023";"      97"
"Totaal mannen en vrouwen";"Zelfstandige";"Arbeidsduur: minder dan 12 uur per week";"Meestal thuiswerken";"2021";"      57"
"Totaal mannen en vrouwen";"Zelfstandige";"Arbeidsduur: minder dan 12 uur per week";"Meestal thuiswerken";"2022";"      71"
"Totaal mannen en vrouwen";"Zelfstandige";"Arbeidsduur: minder dan 12 uur per week";"Meestal thuiswerken";"2023";"      63"
"Totaal mannen en vrouwen";"Zelfstandige";"Arbeidsduur: minder dan 12 uur per week";"Soms thuiswerken";"2021";"      28"
"Totaal mannen en vrouwen";"Zelfstandige";"Arbeidsduur: minder dan 12 uur per week";"Soms thuiswerken";"2022";"      29"
"Totaal mannen en vrouwen";"Zelfstandige";"Arbeidsduur: minder dan 12 uur per week";"Soms thuiswerken";"2023";"      34"
"Totaal mannen en vrouwen";"Zelfstandige";"Arbeidsduur: minder dan 12 uur per week";"Niet thuiswerken";"2021";"      30"
"Totaal mannen en vrouwen";"Zelfstandige";"Arbeidsduur: minder dan 12 uur per week";"Niet thuiswerken";"2022";"      35"
"Totaal mannen en vrouwen";"Zelfstandige";"Arbeidsduur: minder dan 12 uur per week";"Niet thuiswerken";"2023";"      38"
"Totaal mannen en vrouwen";"Zelfstandige";"Arbeidsduur: minder dan 20 uur per week";"Totaal";"2021";"     189"
"Totaal mannen en vrouwen";"Zelfstandige";"Arbeidsduur: minder dan 20 uur per week";"Totaal";"2022";"     204"
"Totaal mannen en vrouwen";"Zelfstandige";"Arbeidsduur: minder dan 20 uur per week";"Totaal";"2023";"     212"
"Totaal mannen en vrouwen";"Zelfstandige";"Arbeidsduur: minder dan 20 uur per week";"Meestal of soms thuiswerken";"2021";"     142"
"Totaal mannen en vrouwen";"Zelfstandige";"Arbeidsduur: minder dan 20 uur per week";"Meestal of soms thuiswerken";"2022";"     150"
"Totaal mannen en vrouwen";"Zelfstandige";"Arbeidsduur: minder dan 20 uur per week";"Meestal of soms thuiswerken";"2023";"     153"
"Totaal mannen en vrouwen";"Zelfstandige";"Arbeidsduur: minder dan 20 uur per week";"Meestal thuiswerken";"2021";"      93"
"Totaal mannen en vrouwen";"Zelfstandige";"Arbeidsduur: minder dan 20 uur per week";"Meestal thuiswerken";"2022";"     101"
"Totaal mannen en vrouwen";"Zelfstandige";"Arbeidsduur: minder dan 20 uur per week";"Meestal thuiswerken";"2023";"      97"
"Totaal mannen en vrouwen";"Zelfstandige";"Arbeidsduur: minder dan 20 uur per week";"Soms thuiswerken";"2021";"      49"
"Totaal mannen en vrouwen";"Zelfstandige";"Arbeidsduur: minder dan 20 uur per week";"Soms thuiswerken";"2022";"      49"
"Totaal mannen en vrouwen";"Zelfstandige";"Arbeidsduur: minder dan 20 uur per week";"Soms thuiswerken";"2023";"      56"
"Totaal mannen en vrouwen";"Zelfstandige";"Arbeidsduur: minder dan 20 uur per week";"Niet thuiswerken";"2021";"      48"
"Totaal mannen en vrouwen";"Zelfstandige";"Arbeidsduur: minder dan 20 uur per week";"Niet thuiswerken";"2022";"      55"
"Totaal mannen en vrouwen";"Zelfstandige";"Arbeidsduur: minder dan 20 uur per week";"Niet thuiswerken";"2023";"      59"
"Totaal mannen en vrouwen";"Zelfstandige";"Arbeidsduur: 12 tot 20 uur per week";"Totaal";"2021";"      74"
"Totaal mannen en vrouwen";"Zelfstandige";"Arbeidsduur: 12 tot 20 uur per week";"Totaal";"2022";"      69"
"Totaal mannen en vrouwen";"Zelfstandige";"Arbeidsduur: 12 tot 20 uur per week";"Totaal";"2023";"      76"
"Totaal mannen en vrouwen";"Zelfstandige";"Arbeidsduur: 12 tot 20 uur per week";"Meestal of soms thuiswerken";"2021";"      57"
"Totaal mannen en vrouwen";"Zelfstandige";"Arbeidsduur: 12 tot 20 uur per week";"Meestal of soms thuiswerken";"2022";"      49"
"Totaal mannen en vrouwen";"Zelfstandige";"Arbeidsduur: 12 tot 20 uur per week";"Meestal of soms thuiswerken";"2023";"      56"
"Totaal mannen en vrouwen";"Zelfstandige";"Arbeidsduur: 12 tot 20 uur per week";"Meestal thuiswerken";"2021";"      36"
"Totaal mannen en vrouwen";"Zelfstandige";"Arbeidsduur: 12 tot 20 uur per week";"Meestal thuiswerken";"2022";"      30"
"Totaal mannen en vrouwen";"Zelfstandige";"Arbeidsduur: 12 tot 20 uur per week";"Meestal thuiswerken";"2023";"      33"
"Totaal mannen en vrouwen";"Zelfstandige";"Arbeidsduur: 12 tot 20 uur per week";"Soms thuiswerken";"2021";"      20"
"Totaal mannen en vrouwen";"Zelfstandige";"Arbeidsduur: 12 tot 20 uur per week";"Soms thuiswerken";"2022";"      19"
"Totaal mannen en vrouwen";"Zelfstandige";"Arbeidsduur: 12 tot 20 uur per week";"Soms thuiswerken";"2023";"      22"
"Totaal mannen en vrouwen";"Zelfstandige";"Arbeidsduur: 12 tot 20 uur per week";"Niet thuiswerken";"2021";"      18"
"Totaal mannen en vrouwen";"Zelfstandige";"Arbeidsduur: 12 tot 20 uur per week";"Niet thuiswerken";"2022";"      20"
"Totaal mannen en vrouwen";"Zelfstandige";"Arbeidsduur: 12 tot 20 uur per week";"Niet thuiswerken";"2023";"      21"
"Totaal mannen en vrouwen";"Zelfstandige";"Arbeidsduur: 20 tot 35 uur per week";"Totaal";"2021";"     317"
"Totaal mannen en vrouwen";"Zelfstandige";"Arbeidsduur: 20 tot 35 uur per week";"Totaal";"2022";"     338"
"Totaal mannen en vrouwen";"Zelfstandige";"Arbeidsduur: 20 tot 35 uur per week";"Totaal";"2023";"     345"
"Totaal mannen en vrouwen";"Zelfstandige";"Arbeidsduur: 20 tot 35 uur per week";"Meestal of soms thuiswerken";"2021";"     259"
"Totaal mannen en vrouwen";"Zelfstandige";"Arbeidsduur: 20 tot 35 uur per week";"Meestal of soms thuiswerken";"2022";"     273"
"Totaal mannen en vrouwen";"Zelfstandige";"Arbeidsduur: 20 tot 35 uur per week";"Meestal of soms thuiswerken";"2023";"     273"
"Totaal mannen en vrouwen";"Zelfstandige";"Arbeidsduur: 20 tot 35 uur per week";"Meestal thuiswerken";"2021";"     147"
"Totaal mannen en vrouwen";"Zelfstandige";"Arbeidsduur: 20 tot 35 uur per week";"Meestal thuiswerken";"2022";"     145"
"Totaal mannen en vrouwen";"Zelfstandige";"Arbeidsduur: 20 tot 35 uur per week";"Meestal thuiswerken";"2023";"     125"
"Totaal mannen en vrouwen";"Zelfstandige";"Arbeidsduur: 20 tot 35 uur per week";"Soms thuiswerken";"2021";"     112"
"Totaal mannen en vrouwen";"Zelfstandige";"Arbeidsduur: 20 tot 35 uur per week";"Soms thuiswerken";"2022";"     128"
"Totaal mannen en vrouwen";"Zelfstandige";"Arbeidsduur: 20 tot 35 uur per week";"Soms thuiswerken";"2023";"     148"
"Totaal mannen en vrouwen";"Zelfstandige";"Arbeidsduur: 20 tot 35 uur per week";"Niet thuiswerken";"2021";"      58"
"Totaal mannen en vrouwen";"Zelfstandige";"Arbeidsduur: 20 tot 35 uur per week";"Niet thuiswerken";"2022";"      65"
"Totaal mannen en vrouwen";"Zelfstandige";"Arbeidsduur: 20 tot 35 uur per week";"Niet thuiswerken";"2023";"      73"
"Totaal mannen en vrouwen";"Zelfstandige";"Arbeidsduur: voltijd";"Totaal";"2021";"     939"
"Totaal mannen en vrouwen";"Zelfstandige";"Arbeidsduur: voltijd";"Totaal";"2022";"     996"
"Totaal mannen en vrouwen";"Zelfstandige";"Arbeidsduur: voltijd";"Totaal";"2023";"    1028"
"Totaal mannen en vrouwen";"Zelfstandige";"Arbeidsduur: voltijd";"Meestal of soms thuiswerken";"2021";"     726"
"Totaal mannen en vrouwen";"Zelfstandige";"Arbeidsduur: voltijd";"Meestal of soms thuiswerken";"2022";"     760"
"Totaal mannen en vrouwen";"Zelfstandige";"Arbeidsduur: voltijd";"Meestal of soms thuiswerken";"2023";"     779"
"Totaal mannen en vrouwen";"Zelfstandige";"Arbeidsduur: voltijd";"Meestal thuiswerken";"2021";"     255"
"Totaal mannen en vrouwen";"Zelfstandige";"Arbeidsduur: voltijd";"Meestal thuiswerken";"2022";"     250"
"Totaal mannen en vrouwen";"Zelfstandige";"Arbeidsduur: voltijd";"Meestal thuiswerken";"2023";"     245"
"Totaal mannen en vrouwen";"Zelfstandige";"Arbeidsduur: voltijd";"Soms thuiswerken";"2021";"     470"
"Totaal mannen en vrouwen";"Zelfstandige";"Arbeidsduur: voltijd";"Soms thuiswerken";"2022";"     510"
"Totaal mannen en vrouwen";"Zelfstandige";"Arbeidsduur: voltijd";"Soms thuiswerken";"2023";"     534"
"Totaal mannen en vrouwen";"Zelfstandige";"Arbeidsduur: voltijd";"Niet thuiswerken";"2021";"     214"
"Totaal mannen en vrouwen";"Zelfstandige";"Arbeidsduur: voltijd";"Niet thuiswerken";"2022";"     236"
"Totaal mannen en vrouwen";"Zelfstandige";"Arbeidsduur: voltijd";"Niet thuiswerken";"2023";"     250"
"Totaal mannen en vrouwen";"Zelfstandige";"01 Pedagogische beroepen";"Totaal";"2021";"      74"
"Totaal mannen en vrouwen";"Zelfstandige";"01 Pedagogische beroepen";"Totaal";"2022";"      78"
"Totaal mannen en vrouwen";"Zelfstandige";"01 Pedagogische beroepen";"Totaal";"2023";"      96"
"Totaal mannen en vrouwen";"Zelfstandige";"01 Pedagogische beroepen";"Meestal of soms thuiswerken";"2021";"      62"
"Totaal mannen en vrouwen";"Zelfstandige";"01 Pedagogische beroepen";"Meestal of soms thuiswerken";"2022";"      65"
"Totaal mannen en vrouwen";"Zelfstandige";"01 Pedagogische beroepen";"Meestal of soms thuiswerken";"2023";"      79"
"Totaal mannen en vrouwen";"Zelfstandige";"01 Pedagogische beroepen";"Meestal thuiswerken";"2021";"      30"
"Totaal mannen en vrouwen";"Zelfstandige";"01 Pedagogische beroepen";"Meestal thuiswerken";"2022";"      30"
"Totaal mannen en vrouwen";"Zelfstandige";"01 Pedagogische beroepen";"Meestal thuiswerken";"2023";"      34"
"Totaal mannen en vrouwen";"Zelfstandige";"01 Pedagogische beroepen";"Soms thuiswerken";"2021";"      32"
"Totaal mannen en vrouwen";"Zelfstandige";"01 Pedagogische beroepen";"Soms thuiswerken";"2022";"      35"
"Totaal mannen en vrouwen";"Zelfstandige";"01 Pedagogische beroepen";"Soms thuiswerken";"2023";"      45"
"Totaal mannen en vrouwen";"Zelfstandige";"01 Pedagogische beroepen";"Niet thuiswerken";"2021";"      13"
"Totaal mannen en vrouwen";"Zelfstandige";"01 Pedagogische beroepen";"Niet thuiswerken";"2022";"      13"
"Totaal mannen en vrouwen";"Zelfstandige";"01 Pedagogische beroepen";"Niet thuiswerken";"2023";"      17"
"Totaal mannen en vrouwen";"Zelfstandige";"02 Creatieve en taalkundige beroepen";"Totaal";"2021";"     143"
"Totaal mannen en vrouwen";"Zelfstandige";"02 Creatieve en taalkundige beroepen";"Totaal";"2022";"     140"
"Totaal mannen en vrouwen";"Zelfstandige";"02 Creatieve en taalkundige beroepen";"Totaal";"2023";"     135"
"Totaal mannen en vrouwen";"Zelfstandige";"02 Creatieve en taalkundige beroepen";"Meestal of soms thuiswerken";"2021";"     136"
"Totaal mannen en vrouwen";"Zelfstandige";"02 Creatieve en taalkundige beroepen";"Meestal of soms thuiswerken";"2022";"     130"
"Totaal mannen en vrouwen";"Zelfstandige";"02 Creatieve en taalkundige beroepen";"Meestal of soms thuiswerken";"2023";"     128"
"Totaal mannen en vrouwen";"Zelfstandige";"02 Creatieve en taalkundige beroepen";"Meestal thuiswerken";"2021";"      80"
"Totaal mannen en vrouwen";"Zelfstandige";"02 Creatieve en taalkundige beroepen";"Meestal thuiswerken";"2022";"      72"
"Totaal mannen en vrouwen";"Zelfstandige";"02 Creatieve en taalkundige beroepen";"Meestal thuiswerken";"2023";"      70"
"Totaal mannen en vrouwen";"Zelfstandige";"02 Creatieve en taalkundige beroepen";"Soms thuiswerken";"2021";"      57"
"Totaal mannen en vrouwen";"Zelfstandige";"02 Creatieve en taalkundige beroepen";"Soms thuiswerken";"2022";"      58"
"Totaal mannen en vrouwen";"Zelfstandige";"02 Creatieve en taalkundige beroepen";"Soms thuiswerken";"2023";"      58"
"Totaal mannen en vrouwen";"Zelfstandige";"02 Creatieve en taalkundige beroepen";"Niet thuiswerken";"2021";"       7"
"Totaal mannen en vrouwen";"Zelfstandige";"02 Creatieve en taalkundige beroepen";"Niet thuiswerken";"2022";"      10"
"Totaal mannen en vrouwen";"Zelfstandige";"02 Creatieve en taalkundige beroepen";"Niet thuiswerken";"2023";"       7"
"Totaal mannen en vrouwen";"Zelfstandige";"03 Commerciële beroepen";"Totaal";"2021";"     142"
"Totaal mannen en vrouwen";"Zelfstandige";"03 Commerciële beroepen";"Totaal";"2022";"     152"
"Totaal mannen en vrouwen";"Zelfstandige";"03 Commerciële beroepen";"Totaal";"2023";"     145"
"Totaal mannen en vrouwen";"Zelfstandige";"03 Commerciële beroepen";"Meestal of soms thuiswerken";"2021";"     115"
"Totaal mannen en vrouwen";"Zelfstandige";"03 Commerciële beroepen";"Meestal of soms thuiswerken";"2022";"     124"
"Totaal mannen en vrouwen";"Zelfstandige";"03 Commerciële beroepen";"Meestal of soms thuiswerken";"2023";"     118"
"Totaal mannen en vrouwen";"Zelfstandige";"03 Commerciële beroepen";"Meestal thuiswerken";"2021";"      50"
"Totaal mannen en vrouwen";"Zelfstandige";"03 Commerciële beroepen";"Meestal thuiswerken";"2022";"      53"
"Totaal mannen en vrouwen";"Zelfstandige";"03 Commerciële beroepen";"Meestal thuiswerken";"2023";"      49"
"Totaal mannen en vrouwen";"Zelfstandige";"03 Commerciële beroepen";"Soms thuiswerken";"2021";"      65"
"Totaal mannen en vrouwen";"Zelfstandige";"03 Commerciële beroepen";"Soms thuiswerken";"2022";"      71"
"Totaal mannen en vrouwen";"Zelfstandige";"03 Commerciële beroepen";"Soms thuiswerken";"2023";"      69"
"Totaal mannen en vrouwen";"Zelfstandige";"03 Commerciële beroepen";"Niet thuiswerken";"2021";"      27"
"Totaal mannen en vrouwen";"Zelfstandige";"03 Commerciële beroepen";"Niet thuiswerken";"2022";"      29"
"Totaal mannen en vrouwen";"Zelfstandige";"03 Commerciële beroepen";"Niet thuiswerken";"2023";"      28"
"Totaal mannen en vrouwen";"Zelfstandige";"04 Bedrijfseconomische en administrat...";"Totaal";"2021";"     214"
"Totaal mannen en vrouwen";"Zelfstandige";"04 Bedrijfseconomische en administrat...";"Totaal";"2022";"     220"
"Totaal mannen en vrouwen";"Zelfstandige";"04 Bedrijfseconomische en administrat...";"Totaal";"2023";"     218"
"Totaal mannen en vrouwen";"Zelfstandige";"04 Bedrijfseconomische en administrat...";"Meestal of soms thuiswerken";"2021";"     200"
"Totaal mannen en vrouwen";"Zelfstandige";"04 Bedrijfseconomische en administrat...";"Meestal of soms thuiswerken";"2022";"     206"
"Totaal mannen en vrouwen";"Zelfstandige";"04 Bedrijfseconomische en administrat...";"Meestal of soms thuiswerken";"2023";"     202"
"Totaal mannen en vrouwen";"Zelfstandige";"04 Bedrijfseconomische en administrat...";"Meestal thuiswerken";"2021";"      98"
"Totaal mannen en vrouwen";"Zelfstandige";"04 Bedrijfseconomische en administrat...";"Meestal thuiswerken";"2022";"     103"
"Totaal mannen en vrouwen";"Zelfstandige";"04 Bedrijfseconomische en administrat...";"Meestal thuiswerken";"2023";"      91"
"Totaal mannen en vrouwen";"Zelfstandige";"04 Bedrijfseconomische en administrat...";"Soms thuiswerken";"2021";"     102"
"Totaal mannen en vrouwen";"Zelfstandige";"04 Bedrijfseconomische en administrat...";"Soms thuiswerken";"2022";"     104"
"Totaal mannen en vrouwen";"Zelfstandige";"04 Bedrijfseconomische en administrat...";"Soms thuiswerken";"2023";"     112"
"Totaal mannen en vrouwen";"Zelfstandige";"04 Bedrijfseconomische en administrat...";"Niet thuiswerken";"2021";"      14"
"Totaal mannen en vrouwen";"Zelfstandige";"04 Bedrijfseconomische en administrat...";"Niet thuiswerken";"2022";"      14"
"Totaal mannen en vrouwen";"Zelfstandige";"04 Bedrijfseconomische en administrat...";"Niet thuiswerken";"2023";"      16"
"Totaal mannen en vrouwen";"Zelfstandige";"05 Managers";"Totaal";"2021";"     123"
"Totaal mannen en vrouwen";"Zelfstandige";"05 Managers";"Totaal";"2022";"     133"
"Totaal mannen en vrouwen";"Zelfstandige";"05 Managers";"Totaal";"2023";"     146"
"Totaal mannen en vrouwen";"Zelfstandige";"05 Managers";"Meestal of soms thuiswerken";"2021";"     103"
"Totaal mannen en vrouwen";"Zelfstandige";"05 Managers";"Meestal of soms thuiswerken";"2022";"     113"
"Totaal mannen en vrouwen";"Zelfstandige";"05 Managers";"Meestal of soms thuiswerken";"2023";"     123"
"Totaal mannen en vrouwen";"Zelfstandige";"05 Managers";"Meestal thuiswerken";"2021";"      21"
"Totaal mannen en vrouwen";"Zelfstandige";"05 Managers";"Meestal thuiswerken";"2022";"      20"
"Totaal mannen en vrouwen";"Zelfstandige";"05 Managers";"Meestal thuiswerken";"2023";"      20"
"Totaal mannen en vrouwen";"Zelfstandige";"05 Managers";"Soms thuiswerken";"2021";"      81"
"Totaal mannen en vrouwen";"Zelfstandige";"05 Managers";"Soms thuiswerken";"2022";"      92"
"Totaal mannen en vrouwen";"Zelfstandige";"05 Managers";"Soms thuiswerken";"2023";"     103"
"Totaal mannen en vrouwen";"Zelfstandige";"05 Managers";"Niet thuiswerken";"2021";"      20"
"Totaal mannen en vrouwen";"Zelfstandige";"05 Managers";"Niet thuiswerken";"2022";"      21"
"Totaal mannen en vrouwen";"Zelfstandige";"05 Managers";"Niet thuiswerken";"2023";"      23"
"Totaal mannen en vrouwen";"Zelfstandige";"06 Openbaar bestuur, veiligheid en ju...";"Totaal";"2021";"      22"
"Totaal mannen en vrouwen";"Zelfstandige";"06 Openbaar bestuur, veiligheid en ju...";"Totaal";"2022";"      26"
"Totaal mannen en vrouwen";"Zelfstandige";"06 Openbaar bestuur, veiligheid en ju...";"Totaal";"2023";"      27"
"Totaal mannen en vrouwen";"Zelfstandige";"06 Openbaar bestuur, veiligheid en ju...";"Meestal of soms thuiswerken";"2021";"      18"
"Totaal mannen en vrouwen";"Zelfstandige";"06 Openbaar bestuur, veiligheid en ju...";"Meestal of soms thuiswerken";"2022";"      21"
"Totaal mannen en vrouwen";"Zelfstandige";"06 Openbaar bestuur, veiligheid en ju...";"Meestal of soms thuiswerken";"2023";"      19"
"Totaal mannen en vrouwen";"Zelfstandige";"06 Openbaar bestuur, veiligheid en ju...";"Meestal thuiswerken";"2021";"       8"
"Totaal mannen en vrouwen";"Zelfstandige";"06 Openbaar bestuur, veiligheid en ju...";"Meestal thuiswerken";"2022";"       8"
"Totaal mannen en vrouwen";"Zelfstandige";"06 Openbaar bestuur, veiligheid en ju...";"Meestal thuiswerken";"2023";"       7"
"Totaal mannen en vrouwen";"Zelfstandige";"06 Openbaar bestuur, veiligheid en ju...";"Soms thuiswerken";"2021";"      10"
"Totaal mannen en vrouwen";"Zelfstandige";"06 Openbaar bestuur, veiligheid en ju...";"Soms thuiswerken";"2022";"      12"
"Totaal mannen en vrouwen";"Zelfstandige";"06 Openbaar bestuur, veiligheid en ju...";"Soms thuiswerken";"2023";"      12"
"Totaal mannen en vrouwen";"Zelfstandige";"06 Openbaar bestuur, veiligheid en ju...";"Niet thuiswerken";"2021";"       4"
"Totaal mannen en vrouwen";"Zelfstandige";"06 Openbaar bestuur, veiligheid en ju...";"Niet thuiswerken";"2022";"       5"
"Totaal mannen en vrouwen";"Zelfstandige";"06 Openbaar bestuur, veiligheid en ju...";"Niet thuiswerken";"2023";"       7"
"Totaal mannen en vrouwen";"Zelfstandige";"07 Technische beroepen";"Totaal";"2021";"     252"
"Totaal mannen en vrouwen";"Zelfstandige";"07 Technische beroepen";"Totaal";"2022";"     271"
"Totaal mannen en vrouwen";"Zelfstandige";"07 Technische beroepen";"Totaal";"2023";"     274"
"Totaal mannen en vrouwen";"Zelfstandige";"07 Technische beroepen";"Meestal of soms thuiswerken";"2021";"     162"
"Totaal mannen en vrouwen";"Zelfstandige";"07 Technische beroepen";"Meestal of soms thuiswerken";"2022";"     167"
"Totaal mannen en vrouwen";"Zelfstandige";"07 Technische beroepen";"Meestal of soms thuiswerken";"2023";"     167"
"Totaal mannen en vrouwen";"Zelfstandige";"07 Technische beroepen";"Meestal thuiswerken";"2021";"      43"
"Totaal mannen en vrouwen";"Zelfstandige";"07 Technische beroepen";"Meestal thuiswerken";"2022";"      42"
"Totaal mannen en vrouwen";"Zelfstandige";"07 Technische beroepen";"Meestal thuiswerken";"2023";"      37"
"Totaal mannen en vrouwen";"Zelfstandige";"07 Technische beroepen";"Soms thuiswerken";"2021";"     119"
"Totaal mannen en vrouwen";"Zelfstandige";"07 Technische beroepen";"Soms thuiswerken";"2022";"     125"
"Totaal mannen en vrouwen";"Zelfstandige";"07 Technische beroepen";"Soms thuiswerken";"2023";"     130"
"Totaal mannen en vrouwen";"Zelfstandige";"07 Technische beroepen";"Niet thuiswerken";"2021";"      90"
"Totaal mannen en vrouwen";"Zelfstandige";"07 Technische beroepen";"Niet thuiswerken";"2022";"     104"
"Totaal mannen en vrouwen";"Zelfstandige";"07 Technische beroepen";"Niet thuiswerken";"2023";"     107"
"Totaal mannen en vrouwen";"Zelfstandige";"08 ICT beroepen";"Totaal";"2021";"      63"
"Totaal mannen en vrouwen";"Zelfstandige";"08 ICT beroepen";"Totaal";"2022";"      74"
