"Geslacht";"Thuiswerker";"Positie werkkring";"Persoonskenmerken";"Perioden";"Werkzame beroepsbevolking (x 1 000)"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel op vaste dagen";"Totaal";"Leeftijd: 45 tot 55 jaar";"2018";"     119"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel op vaste dagen";"Totaal";"Leeftijd: 45 tot 55 jaar";"2019";"     144"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel op vaste dagen";"Totaal";"Leeftijd: 45 tot 55 jaar";"2020";"     172"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel op vaste dagen";"Totaal";"Leeftijd: 45 tot 75 jaar";"2013";"     130"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel op vaste dagen";"Totaal";"Leeftijd: 45 tot 75 jaar";"2014";"     130"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel op vaste dagen";"Totaal";"Leeftijd: 45 tot 75 jaar";"2015";"     153"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel op vaste dagen";"Totaal";"Leeftijd: 45 tot 75 jaar";"2016";"     152"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel op vaste dagen";"Totaal";"Leeftijd: 45 tot 75 jaar";"2017";"     176"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel op vaste dagen";"Totaal";"Leeftijd: 45 tot 75 jaar";"2018";"     193"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel op vaste dagen";"Totaal";"Leeftijd: 45 tot 75 jaar";"2019";"     241"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel op vaste dagen";"Totaal";"Leeftijd: 45 tot 75 jaar";"2020";"     307"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel op vaste dagen";"Totaal";"Leeftijd: 55 tot 65 jaar";"2013";"      46"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel op vaste dagen";"Totaal";"Leeftijd: 55 tot 65 jaar";"2014";"      43"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel op vaste dagen";"Totaal";"Leeftijd: 55 tot 65 jaar";"2015";"      59"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel op vaste dagen";"Totaal";"Leeftijd: 55 tot 65 jaar";"2016";"      59"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel op vaste dagen";"Totaal";"Leeftijd: 55 tot 65 jaar";"2017";"      68"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel op vaste dagen";"Totaal";"Leeftijd: 55 tot 65 jaar";"2018";"      69"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel op vaste dagen";"Totaal";"Leeftijd: 55 tot 65 jaar";"2019";"      89"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel op vaste dagen";"Totaal";"Leeftijd: 55 tot 65 jaar";"2020";"     123"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel op vaste dagen";"Totaal";"Leeftijd: 65 tot 75 jaar";"2013";"       3"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel op vaste dagen";"Totaal";"Leeftijd: 65 tot 75 jaar";"2014";"       6"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel op vaste dagen";"Totaal";"Leeftijd: 65 tot 75 jaar";"2015";"       4"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel op vaste dagen";"Totaal";"Leeftijd: 65 tot 75 jaar";"2016";"       2"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel op vaste dagen";"Totaal";"Leeftijd: 65 tot 75 jaar";"2017";"       4"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel op vaste dagen";"Totaal";"Leeftijd: 65 tot 75 jaar";"2018";"       6"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel op vaste dagen";"Totaal";"Leeftijd: 65 tot 75 jaar";"2019";"       7"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel op vaste dagen";"Totaal";"Leeftijd: 65 tot 75 jaar";"2020";"      13"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel op vaste dagen";"Totaal";"Positie: alleenstaande";"2013";"      31"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel op vaste dagen";"Totaal";"Positie: alleenstaande";"2014";"      34"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel op vaste dagen";"Totaal";"Positie: alleenstaande";"2015";"      34"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel op vaste dagen";"Totaal";"Positie: alleenstaande";"2016";"      37"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel op vaste dagen";"Totaal";"Positie: alleenstaande";"2017";"      48"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel op vaste dagen";"Totaal";"Positie: alleenstaande";"2018";"      45"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel op vaste dagen";"Totaal";"Positie: alleenstaande";"2019";"      57"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel op vaste dagen";"Totaal";"Positie: alleenstaande";"2020";"     103"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel op vaste dagen";"Totaal";"Positie: ouder";"2013";"     167"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel op vaste dagen";"Totaal";"Positie: ouder";"2014";"     167"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel op vaste dagen";"Totaal";"Positie: ouder";"2015";"     180"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel op vaste dagen";"Totaal";"Positie: ouder";"2016";"     189"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel op vaste dagen";"Totaal";"Positie: ouder";"2017";"     201"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel op vaste dagen";"Totaal";"Positie: ouder";"2018";"     229"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel op vaste dagen";"Totaal";"Positie: ouder";"2019";"     278"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel op vaste dagen";"Totaal";"Positie: ouder";"2020";"     347"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel op vaste dagen";"Totaal";"Positie: ouder in éénouderhuishouden";"2013";"      13"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel op vaste dagen";"Totaal";"Positie: ouder in éénouderhuishouden";"2014";"       9"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel op vaste dagen";"Totaal";"Positie: ouder in éénouderhuishouden";"2015";"      14"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel op vaste dagen";"Totaal";"Positie: ouder in éénouderhuishouden";"2016";"      12"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel op vaste dagen";"Totaal";"Positie: ouder in éénouderhuishouden";"2017";"      15"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel op vaste dagen";"Totaal";"Positie: ouder in éénouderhuishouden";"2018";"      17"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel op vaste dagen";"Totaal";"Positie: ouder in éénouderhuishouden";"2019";"      23"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel op vaste dagen";"Totaal";"Positie: ouder in éénouderhuishouden";"2020";"      33"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel op vaste dagen";"Totaal";"Positie: partner in paar";"2013";"     227"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel op vaste dagen";"Totaal";"Positie: partner in paar";"2014";"     232"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel op vaste dagen";"Totaal";"Positie: partner in paar";"2015";"     247"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel op vaste dagen";"Totaal";"Positie: partner in paar";"2016";"     263"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel op vaste dagen";"Totaal";"Positie: partner in paar";"2017";"     273"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel op vaste dagen";"Totaal";"Positie: partner in paar";"2018";"     317"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel op vaste dagen";"Totaal";"Positie: partner in paar";"2019";"     375"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel op vaste dagen";"Totaal";"Positie: partner in paar";"2020";"     492"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel op vaste dagen";"Totaal";"Positie: partner in paar met kind";"2013";"     154"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel op vaste dagen";"Totaal";"Positie: partner in paar met kind";"2014";"     158"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel op vaste dagen";"Totaal";"Positie: partner in paar met kind";"2015";"     166"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel op vaste dagen";"Totaal";"Positie: partner in paar met kind";"2016";"     178"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel op vaste dagen";"Totaal";"Positie: partner in paar met kind";"2017";"     185"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel op vaste dagen";"Totaal";"Positie: partner in paar met kind";"2018";"     212"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel op vaste dagen";"Totaal";"Positie: partner in paar met kind";"2019";"     255"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel op vaste dagen";"Totaal";"Positie: partner in paar met kind";"2020";"     314"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel op vaste dagen";"Totaal";"Positie: partner in paar, geen kind";"2013";"      73"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel op vaste dagen";"Totaal";"Positie: partner in paar, geen kind";"2014";"      75"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel op vaste dagen";"Totaal";"Positie: partner in paar, geen kind";"2015";"      81"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel op vaste dagen";"Totaal";"Positie: partner in paar, geen kind";"2016";"      86"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel op vaste dagen";"Totaal";"Positie: partner in paar, geen kind";"2017";"      88"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel op vaste dagen";"Totaal";"Positie: partner in paar, geen kind";"2018";"     105"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel op vaste dagen";"Totaal";"Positie: partner in paar, geen kind";"2019";"     120"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel op vaste dagen";"Totaal";"Positie: partner in paar, geen kind";"2020";"     178"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel op vaste dagen";"Totaal";"Positie: kind";"2013";"       5"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel op vaste dagen";"Totaal";"Positie: kind";"2014";"       5"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel op vaste dagen";"Totaal";"Positie: kind";"2015";"       4"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel op vaste dagen";"Totaal";"Positie: kind";"2016";"       3"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel op vaste dagen";"Totaal";"Positie: kind";"2017";"       7"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel op vaste dagen";"Totaal";"Positie: kind";"2018";"       6"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel op vaste dagen";"Totaal";"Positie: kind";"2019";"       9"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel op vaste dagen";"Totaal";"Positie: kind";"2020";"      16"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel op vaste dagen";"Totaal";"Positie: kind >= 18 jaar";"2013";"       5"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel op vaste dagen";"Totaal";"Positie: kind >= 18 jaar";"2014";"       4"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel op vaste dagen";"Totaal";"Positie: kind >= 18 jaar";"2015";"       4"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel op vaste dagen";"Totaal";"Positie: kind >= 18 jaar";"2016";"       2"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel op vaste dagen";"Totaal";"Positie: kind >= 18 jaar";"2017";"       6"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel op vaste dagen";"Totaal";"Positie: kind >= 18 jaar";"2018";"       6"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel op vaste dagen";"Totaal";"Positie: kind >= 18 jaar";"2019";"       9"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel op vaste dagen";"Totaal";"Positie: kind >= 18 jaar";"2020";"      16"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel op vaste dagen";"Totaal";"Positie: kind < 18 jaar";"2013";"       0"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel op vaste dagen";"Totaal";"Positie: kind < 18 jaar";"2014";"       0"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel op vaste dagen";"Totaal";"Positie: kind < 18 jaar";"2015";"       0"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel op vaste dagen";"Totaal";"Positie: kind < 18 jaar";"2016";"       0"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel op vaste dagen";"Totaal";"Positie: kind < 18 jaar";"2017";"       0"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel op vaste dagen";"Totaal";"Positie: kind < 18 jaar";"2018";"       0"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel op vaste dagen";"Totaal";"Positie: kind < 18 jaar";"2019";"       0"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel op vaste dagen";"Totaal";"Positie: kind < 18 jaar";"2020";"       0"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel op vaste dagen";"Totaal";"Positie: overig lid";"2013";"       2"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel op vaste dagen";"Totaal";"Positie: overig lid";"2014";"       2"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel op vaste dagen";"Totaal";"Positie: overig lid";"2015";"       4"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel op vaste dagen";"Totaal";"Positie: overig lid";"2016";"       3"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel op vaste dagen";"Totaal";"Positie: overig lid";"2017";"       4"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel op vaste dagen";"Totaal";"Positie: overig lid";"2018";"       7"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel op vaste dagen";"Totaal";"Positie: overig lid";"2019";"       5"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel op vaste dagen";"Totaal";"Positie: overig lid";"2020";"      14"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel geen vaste dag";"Totaal";"Totaal personen";"2013";"    1510"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel geen vaste dag";"Totaal";"Totaal personen";"2014";"    1512"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel geen vaste dag";"Totaal";"Totaal personen";"2015";"    1533"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel geen vaste dag";"Totaal";"Totaal personen";"2016";"    1560"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel geen vaste dag";"Totaal";"Totaal personen";"2017";"    1596"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel geen vaste dag";"Totaal";"Totaal personen";"2018";"    1620"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel geen vaste dag";"Totaal";"Totaal personen";"2019";"    1750"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel geen vaste dag";"Totaal";"Totaal personen";"2020";"    1410"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel geen vaste dag";"Totaal";"Arbeidsduur: deeltijd";"2013";"     548"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel geen vaste dag";"Totaal";"Arbeidsduur: deeltijd";"2014";"     547"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel geen vaste dag";"Totaal";"Arbeidsduur: deeltijd";"2015";"     572"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel geen vaste dag";"Totaal";"Arbeidsduur: deeltijd";"2016";"     589"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel geen vaste dag";"Totaal";"Arbeidsduur: deeltijd";"2017";"     596"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel geen vaste dag";"Totaal";"Arbeidsduur: deeltijd";"2018";"     621"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel geen vaste dag";"Totaal";"Arbeidsduur: deeltijd";"2019";"     694"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel geen vaste dag";"Totaal";"Arbeidsduur: deeltijd";"2020";"     570"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel geen vaste dag";"Totaal";"Arbeidsduur: minder dan 12 uur per week";"2013";"      31"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel geen vaste dag";"Totaal";"Arbeidsduur: minder dan 12 uur per week";"2014";"      35"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel geen vaste dag";"Totaal";"Arbeidsduur: minder dan 12 uur per week";"2015";"      38"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel geen vaste dag";"Totaal";"Arbeidsduur: minder dan 12 uur per week";"2016";"      34"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel geen vaste dag";"Totaal";"Arbeidsduur: minder dan 12 uur per week";"2017";"      33"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel geen vaste dag";"Totaal";"Arbeidsduur: minder dan 12 uur per week";"2018";"      30"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel geen vaste dag";"Totaal";"Arbeidsduur: minder dan 12 uur per week";"2019";"      41"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel geen vaste dag";"Totaal";"Arbeidsduur: minder dan 12 uur per week";"2020";"      31"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel geen vaste dag";"Totaal";"Arbeidsduur: minder dan 20 uur per week";"2013";"      94"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel geen vaste dag";"Totaal";"Arbeidsduur: minder dan 20 uur per week";"2014";"      99"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel geen vaste dag";"Totaal";"Arbeidsduur: minder dan 20 uur per week";"2015";"      98"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel geen vaste dag";"Totaal";"Arbeidsduur: minder dan 20 uur per week";"2016";"     100"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel geen vaste dag";"Totaal";"Arbeidsduur: minder dan 20 uur per week";"2017";"      97"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel geen vaste dag";"Totaal";"Arbeidsduur: minder dan 20 uur per week";"2018";"      91"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel geen vaste dag";"Totaal";"Arbeidsduur: minder dan 20 uur per week";"2019";"     109"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel geen vaste dag";"Totaal";"Arbeidsduur: minder dan 20 uur per week";"2020";"      87"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel geen vaste dag";"Totaal";"Arbeidsduur: 12 tot 20 uur per week";"2013";"      63"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel geen vaste dag";"Totaal";"Arbeidsduur: 12 tot 20 uur per week";"2014";"      64"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel geen vaste dag";"Totaal";"Arbeidsduur: 12 tot 20 uur per week";"2015";"      60"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel geen vaste dag";"Totaal";"Arbeidsduur: 12 tot 20 uur per week";"2016";"      66"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel geen vaste dag";"Totaal";"Arbeidsduur: 12 tot 20 uur per week";"2017";"      64"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel geen vaste dag";"Totaal";"Arbeidsduur: 12 tot 20 uur per week";"2018";"      61"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel geen vaste dag";"Totaal";"Arbeidsduur: 12 tot 20 uur per week";"2019";"      69"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel geen vaste dag";"Totaal";"Arbeidsduur: 12 tot 20 uur per week";"2020";"      55"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel geen vaste dag";"Totaal";"Arbeidsduur: 20 tot 35 uur per week";"2013";"     454"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel geen vaste dag";"Totaal";"Arbeidsduur: 20 tot 35 uur per week";"2014";"     448"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel geen vaste dag";"Totaal";"Arbeidsduur: 20 tot 35 uur per week";"2015";"     474"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel geen vaste dag";"Totaal";"Arbeidsduur: 20 tot 35 uur per week";"2016";"     489"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel geen vaste dag";"Totaal";"Arbeidsduur: 20 tot 35 uur per week";"2017";"     499"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel geen vaste dag";"Totaal";"Arbeidsduur: 20 tot 35 uur per week";"2018";"     529"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel geen vaste dag";"Totaal";"Arbeidsduur: 20 tot 35 uur per week";"2019";"     585"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel geen vaste dag";"Totaal";"Arbeidsduur: 20 tot 35 uur per week";"2020";"     483"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel geen vaste dag";"Totaal";"Arbeidsduur: voltijd";"2013";"     962"
"Totaal mannen en vrouwen";"Thuiswerker, incidenteel geen vaste dag";"Totaal";"Arbeidsduur: voltijd";"2014";"     965"
